,0.052174,0.019353
,0.050653,0.023398
,0.048694,0.027307
,0.046318,0.030998
,0.043587,0.034374
,0.040531,0.037418
,0.037177,0.040093
,0.033529,0.042399
,0.029683,0.044270
,0.025657,0.045704
,0.021450,0.046693
,0.017188,0.047208
,0.012801,0.047255
,0.008466,0.046829
,0.004162,0.045940
,-9.404031E-5,0.044592
,-0.004179,0.042814
,-0.008119,0.040615
,-0.011836,0.038024
,-0.015317,0.035053
,-0.018490,0.031755
,-0.021299,0.028202
,-0.023744,0.024416
,-0.025839,0.020328
,-0.027472,0.016185
,-0.028702,0.011834
,-0.029488,0.007357
,-0.029802,0.002933
,-0.029660,-0.001531
,-0.029064,-0.005903
,-0.028039,-0.010114
,-0.026560,-0.014263
,-0.024684,-0.018162
,-0.022426,-0.021819
,-0.019791,-0.025209
,-0.016854,-0.028258
,-0.013526,-0.031023
,-0.009997,-0.033347
,-0.006239,-0.035259
,-0.002287,-0.036750
,0.001844,-0.037795
,0.006067,-0.038387
,0.010395,-0.038504
,0.014711,-0.038166
,0.018999,-0.037363
,0.023244,-0.036115
,0.027397,-0.034414
,0.031403,-0.032290
,0.035171,-0.029798
,0.038714,-0.026922
,0.041950,-0.023742
,0.044914,-0.020195
,0.047458,-0.016482
,0.049659,-0.012459
,0.051434,-0.008302
,0.052754,-0.004043
,0.053659,0.000413
,0.054082,0.004873
,0.054042,0.009359
,0.053529,0.013748
,0.052572,0.018015
,0.051165,0.022174
,0.049316,0.026177
,0.047075,0.029913
,0.044457,0.033376
,0.041499,0.036522
,0.038234,0.039311
,0.034689,0.041728
,0.030870,0.043747
,0.026889,0.045317
,0.022757,0.046438
,0.018484,0.047100
,0.014196,0.047293
,0.009796,0.047009
,0.005468,0.046260
,0.001247,0.045068
,-0.002944,0.043405
,-0.006921,0.041337
,-0.010738,0.038844
,-0.014260,0.036017
,-0.017525,0.032827
,-0.020495,0.029297
,-0.023045,0.025587
,-0.025241,0.021597
,-0.027031,0.017430
,-0.028380,0.013145
,-0.029299,0.008727
,-0.029748,0.004309
,-0.029757,-0.000155
,-0.029300,-0.004533
,-0.028400,-0.008852
,-0.027056,-0.013014
,-0.025293,-0.017019
,-0.023147,-0.020745
,-0.020617,-0.024234
,-0.017758,-0.027391
,-0.014556,-0.030239
,-0.011122,-0.032669
,-0.007377,-0.034737
,-0.003485,-0.036352
,0.000599,-0.037533
,0.004832,-0.038262
,0.009073,-0.038519
,0.013419,-0.038314
,0.017732,-0.037650
,0.021982,-0.036535
,0.026188,-0.034962
,0.030224,-0.032970
,0.034083,-0.030575
,0.037693,-0.027810
,0.041032,-0.024708
,0.044067,-0.021279
,0.046747,-0.017595
,0.049047,-0.013675
,0.050952,-0.009548
,0.052428,-0.005247
,0.053443,-0.000910
,0.053999,0.003494
,0.054107,0.007972
,0.053739,0.012376
,0.052919,0.016709
,0.051631,0.020950
,0.049923,0.024994
,0.047795,0.028806
,0.045311,0.032336
,0.042469,0.035565
,0.039238,0.038522
,0.035753,0.041060
,0.032070,0.043172
,0.028140,0.044880
,0.024047,0.046145
,0.019796,0.046953
,0.015503,0.047286
,0.011187,0.047150
,0.006858,0.046554
,0.002578,0.045491
,-0.001605,0.043990
,-0.005688,0.042034
,-0.009538,0.039691
,-0.013173,0.036951
,-0.016538,0.033857
,-0.019562,0.030483
,-0.022264,0.026807
,-0.024591,0.022883
,-0.026521,0.018744
,-0.028012,0.014476
,-0.029056,0.010122
,-0.029661,0.005656
,-0.029799,0.001227
,-0.029492,-0.003163
,-0.028726,-0.007525
,-0.027518,-0.011747
,-0.025916,-0.015727
,-0.023876,-0.019574
,-0.021475,-0.023140
,-0.018686,-0.026436
,-0.015617,-0.029367
,-0.012206,-0.031953
,-0.008582,-0.034132
,-0.004747,-0.035879
,-0.000682,-0.037218
,0.003413,-0.038070
,0.007751,-0.038489
,0.012031,-0.038429
