freq MHz,x_c,x_c_err,y_c,y_c_err,x_r,x_r_err,y_r,y_r_err,angle,angle_err,A_I,A_Q,alpha_1,alpha_2,gamma
3200,0.011798742187653616,2.8735962319762354e-06,0.0051602577321846199,2.9272707915392016e-06,0.04079270806946822,3.5081571799924506e-06,0.044172932990600593,3.6032322531444302e-06,0.57470090931769668,0.00085542597135327293,0.041819956002123966,0.043201670345177204,0.61158785045646369,2.1097905559530559,-1.4982027054965923
3210,0.011979848838582274,2.9445280993830905e-06,0.0054978012766648265,2.9955340687672529e-06,0.041395324831722417,3.599750398504246e-06,0.044251936048594599,3.6686349670447812e-06,0.46734918200692599,0.001039986283291861,0.041990851528630954,0.043687242415528953,0.49471468815608094,2.0118428648894606,-1.5171281767333797
3220,0.012078946651481098,3.0210408098248514e-06,0.0054391514306363076,3.0775587369733364e-06,0.041403342566788764,3.6901067636746847e-06,0.044601807548156541,3.7829908576327957e-06,0.5454928851891081,0.00095131959503434109,0.04228815415077037,0.04376379817596205,0.5790464236649393,2.0838674477150434,-1.5048210240501041
3230,0.012077143531725593,2.8861454746840022e-06,0.0055866762849503537,2.9494588296431931e-06,0.041229874079738056,3.5262068198915289e-06,0.044322435264397352,3.6193020395557715e-06,0.49136487260711403,0.00094244774425346442,0.041938088174601616,0.043652921375975401,0.52204653385574584,2.0326851730709907,-1.5106386392152449
3240,0.012107130336577038,2.7907751287833475e-06,0.0057400506299174481,2.8484518819435669e-06,0.041026409202628698,3.4099496991133861e-06,0.044285170268305904,3.4986561463953514e-06,0.52417411197103991,0.00086363751622093861,0.041866541911228246,0.043491783432618066,0.55790723651162089,2.0624983369462813,-1.5045911004346604
3250,0.012314995831330888,3.0233891779776901e-06,0.0059220828235544976,3.0915744803072764e-06,0.041257718450690949,3.6991477930467727e-06,0.043813027732701681,3.7823440092779366e-06,0.38855901536558557,0.0011972190958747886,0.041634126160111036,0.043455497577946672,0.41007972519289437,1.9387367709590728,-1.5286570457661783
3260,0.012098130781801164,2.9579842244545478e-06,0.00582636733519587,3.0113737257016643e-06,0.040833349382486742,3.614090961262479e-06,0.043689838589641664,3.6979016945789515e-06,0.48870293525337249,0.0010433288339741968,0.041479859104594931,0.04307650991484948,0.51725285080591366,2.0320078341613201,-1.5147549833554064
3270,0.011991568173556899,3.0160030836907078e-06,0.0058686867564815837,3.0875850420047434e-06,0.040776499579496812,3.6931675454018036e-06,0.04349894877803661,3.7779441213879133e-06,0.39941897713288443,0.0011207488898516717,0.041199763181761523,0.043098271154626659,0.42309559818041043,1.947581836278367,-1.5244862380979565
3280,0.012015243811010684,3.1109376648668035e-06,0.0058965066997116455,3.1833095965981075e-06,0.040901226068036797,3.8103521468816751e-06,0.043503392003813021,3.8937101627514968e-06,0.38190108941120116,0.0012092594696451414,0.041272464445971019,0.043151350943651037,0.40370726296299764,1.9318408630321706,-1.528133600069173
3290,0.012194711256288709,3.2763517498755384e-06,0.005863983631790054,3.349936168026365e-06,0.041322139656720491,4.0210988377728619e-06,0.043439256316101363,4.0878621043749807e-06,0.23853722550472467,0.001565607514639225,0.041443186644380188,0.043323786721205848,0.25026610993678916,1.7981138174416782,-1.5478477075048891
3300,0.012117489948311327,3.195801330746604e-06,0.0057694865615461333,3.2660437284405329e-06,0.041370479385825769,3.9153030361900268e-06,0.043662915698072111,3.9927580052173225e-06,0.33853794511534341,0.0014098319850272374,0.041629520302614818,0.04341600869776225,0.35578917340758132,1.8927929658695555,-1.5370037924619742
3310,0.012340072410054553,3.2444417368632507e-06,0.0056263820033134737,3.3147390655238187e-06,0.041800251977024382,3.9895884126622898e-06,0.043837867737955602,4.0423774760623489e-06,0.12576837787583917,0.00160901830330382,0.041833081296054078,0.043806540863562254,0.1318299764107583,1.6907761807988209,-1.5589462043880626
3320,0.01254750700782381,3.2193692803149442e-06,0.0055134163879929088,3.3049436677855655e-06,0.041862813514929126,3.9543116129190957e-06,0.043790927514771059,4.0373864177843193e-06,0.10210850718401909,0.0016903380221597367,0.041883302873234232,0.04377133112459107,0.10677652390899954,1.6684381683931786,-1.5616616444841791
3330,0.01275128019004601,3.2895001075743287e-06,0.0054660708565848481,3.3539759193470874e-06,0.041949131043047219,4.0415328857200838e-06,0.043818814730736011,4.0887319165098381e-06,-0.024517103585895317,0.0017777541603344943,0.04195027968729647,0.043817715068576048,-0.025609369748439591,1.5473249388557422,-1.5729343086041818
3340,0.012591390234357569,3.105813133115997e-06,0.0053851895636363722,3.1748576562842096e-06,0.041828822295440368,3.8130036839490149e-06,0.043753092438336978,3.867367163678398e-06,0.095549144335713487,0.0016348250074811007,0.041846735817123032,0.043735959735589455,0.099916173681894788,1.6621670816460281,-1.5622509079641334
3350,0.012640100382606823,2.860509597915942e-06,0.0051303854853800845,2.9391092649685276e-06,0.041710504735246956,3.5165463619645389e-06,0.043640773153259121,3.5922285393979267e-06,-0.10826118019485276,0.00149939276290064,0.041733555240196167,0.043618730537428249,-0.11322948371080996,1.4672887213725641,-1.5805182050833739
3360,0.012610469548713837,2.8782841635965732e-06,0.0049097134838653189,2.9478628813579342e-06,0.041697256668337145,3.529499913134543e-06,0.043552785546795585,3.6030671918858291e-06,-0.14722505008837394,0.0015699583959710313,0.041738054377131399,0.043513689332921143,-0.15367604033789864,1.4297590221412255,-1.5834350624791242
3370,0.01254294403206363,2.8608624620443794e-06,0.0046633060165082174,2.9253652018190765e-06,0.041831289006001575,3.5119737525430388e-06,0.043755224220659313,3.5656919089764582e-06,-0.3016473605729133,0.0015057720985337253,0.042004650284988919,0.043588825872459325,-0.31464106488735438,1.2816704071778033,-1.5963114720651577
3380,0.012337507324212765,2.7501374718068046e-06,0.004355225919682848,2.7898605727326165e-06,0.042095472215134301,3.3764548263540988e-06,0.043908416812599479,3.4058300848000238e-06,-0.17616598298631492,0.0015281555239902013,0.042152317030233304,0.043853848371457838,-0.18358704818216379,1.4017634663500214,-1.5853505145321851
3390,0.012483622654881316,2.7275438510538803e-06,0.0039502046596394946,2.7646815786220083e-06,0.042160778728330114,3.3360750938188355e-06,0.044447430661867599,3.3856849413463496e-06,-0.37003710078296836,0.0012013912092187337,0.042466850964627836,0.044155089452619492,-0.38819328304886019,1.2182211475739018,-1.6064144306227619
3400,0.012507274532204876,2.6767356551141334e-06,0.0037828523116307244,2.7118328160587075e-06,0.042417420680956039,3.2966277679631217e-06,0.044454317633771737,3.3160092477745899e-06,-0.3258238459253584,0.00131831048137406,0.042630590629472866,0.04424993419307837,-0.3403136252347021,1.2589319659652869,-1.599245591199989
3410,0.012521468761544557,2.6660197120523173e-06,0.0036873533217701426,2.7324326062624834e-06,0.042569364098257623,3.2695328077025409e-06,0.044583978340444648,3.3440460949215712e-06,-0.39202062040544261,0.001338327340791025,0.042869333238331468,0.044295622267805999,-0.40861381486014059,1.1948345645257188,-1.6034483793858594
3420,0.012424216356168916,2.4612819602970301e-06,0.0036173115188692651,2.4900621334300961e-06,0.042535872781314182,3.0321259089881623e-06,0.044453421510449273,3.0417378531807835e-06,-0.32558454664050474,0.0012875655119842127,0.042736012593299941,0.044261048167425134,-0.33918307907438972,1.2583417412449167,-1.5975248203193064
3430,0.012532613630595352,2.5194897311271319e-06,0.0034892120573714325,2.5665459247884196e-06,0.042510415454635506,3.1013517395610624e-06,0.044936176384786079,3.1332667487417554e-06,-0.44931352882616671,0.0010464173276601052,0.042978533261929887,0.044488662025998327,-0.47139718243551937,1.1428167255050314,-1.6142139079405509
3440,0.012386198700550105,2.5165163836169345e-06,0.0033451098464862272,2.5807904038691455e-06,0.043042877962021303,3.0839939856106859e-06,0.045140511481720075,3.1656447291879547e-06,-0.40080780260502291,0.001212099716569451,0.043368740740945225,0.044827530008126018,-0.41818420250774402,1.1867994025481168,-1.6049836050558608
3450,0.012146587488000404,2.6677848096891112e-06,0.0030711369336949568,2.7033929696885997e-06,0.043166064202190303,3.2547791846289449e-06,0.045299974819175914,3.3242643245663189e-06,-0.3956954176786196,0.0012573169663380754,0.043489725848762366,0.044989338325041831,-0.41314775736545795,1.1919714604643374,-1.6051192178297953
3460,0.011930128002148821,2.5336802865630938e-06,0.0028058052447529069,2.5999780530229559e-06,0.043298350899713983,3.1107819694056386e-06,0.045276592014281747,3.1744765400018146e-06,-0.31580326916302592,0.0012974538559084963,0.043493093285936556,0.045089553241114563,-0.32923151605761342,1.2679458312099043,-1.5971773472675177
3470,0.012011739425252715,2.7761040123320087e-06,0.00249664960768331,2.8142919069203457e-06,0.043469834203714613,3.392503905830275e-06,0.045810065520044435,3.4531957595568223e-06,-0.36158609636833794,0.0011938798540532963,0.04376955228131315,0.04552378369317072,-0.37927838193662278,1.2262206874109434,-1.6054990693475661
3480,0.011944593078881655,2.7062772903754387e-06,0.0022107587663737771,2.7775368661503278e-06,0.043555809310522206,3.3191007851061759e-06,0.045652551640557176,3.3992297906970546e-06,-0.37384540516285503,0.0013062074650208135,0.043841246413957397,0.045378509328304076,-0.39010563158420802,1.2126602631540715,-1.6027658947382795
3490,0.011857621541459945,2.7244221239977396e-06,0.002155895130116825,2.7792547396504858e-06,0.043507817491528752,3.3531059365861202e-06,0.045518680545362622,3.3854549625736343e-06,-0.28467054606425768,0.0013685860987673782,0.043669781584357803,0.045363318196990757,-0.29708231240470961,1.2980741594419352,-1.5951564718466447
3500,0.012014386518760689,2.5839772220186109e-06,0.0021472997283469297,2.650471539680508e-06,0.043390842613948703,3.1600567086877739e-06,0.045621446464939923,3.2540452991043365e-06,-0.34100207927939907,0.0011714260418916951,0.043645985859474393,0.045377411987203582,-0.35711034477792936,1.2452878338877944,-1.6023981786657238
3510,0.01198530852110577,2.6557982472650897e-06,0.0021185609007455253,2.7283132149066167e-06,0.043335969782590855,3.2642400276090472e-06,0.045612223912757328,3.3262044464884558e-06,-0.32620977107477933,0.0011829809367016322,0.043575200183083508,0.045383732507026542,-0.34206737308932167,1.2598121857356828,-1.6018795588250043
3520,0.011796144383898977,2.4484551682881029e-06,0.0020340642257105357,2.4960937471025609e-06,0.043264047212813857,3.0158187516937906e-06,0.045460731479660087,3.0421926060175767e-06,-0.33492895762318775,0.0011244171216200467,0.043506732784180956,0.045228531817252463,-0.3506037883424889,1.250945430700088,-1.6015492190425769
3530,0.011513504852649042,2.3423918948860399e-06,0.0020134953226353391,2.395746623652245e-06,0.043383673059188839,2.8841628398649031e-06,0.045423082269106518,2.9189943049940063e-06,-0.23953887967628429,0.0011611876040482048,0.043501010549487143,0.045310722484926395,-0.2503444483590615,1.3416314251830008,-1.5919758735420624
3540,0.011767077857189445,2.270353629288669e-06,0.001934295393322405,2.3307996209645123e-06,0.043238051340035111,2.7736328603946328e-06,0.045694590683741612,2.8614549165686217e-06,-0.37763306684465092,0.00093569131826190543,0.043580165160010793,0.045368424108231699,-0.39695400565749067,1.2117225480917138,-1.6086765537492045
3550,0.011378239171849491,2.2969706550029262e-06,0.0018584876883086243,2.3614689988751381e-06,0.043399952740537269,2.8111597827511191e-06,0.045568526605240287,2.8919354219211427e-06,-0.34435734664790907,0.0010740116324176982,0.043652540910461259,0.045326616760065677,-0.36014433520657113,1.241642852342314,-1.6017871875488852
3560,0.011343534613510675,2.1890600419834511e-06,0.0016237804225596175,2.2478850844543e-06,0.043399511530040027,2.6912136682127075e-06,0.04569951201506034,2.7482764635016877e-06,-0.38561798199304453,0.00096258649776760814,0.04373225113711849,0.045381198859667862,-0.40394816987048271,1.2028424258849471,-1.6067905957554298
3570,0.011349915992992121,2.2278600315798032e-06,0.001514822320705822,2.2578474709529225e-06,0.043452651138790446,2.7397823621111508e-06,0.045606537724092872,2.7513807537742779e-06,-0.34442888924934323,0.0010417798314867502,0.043703585525353757,0.045366130388171992,-0.36009335418291971,1.2414577981838244,-1.6015511523667441
3580,0.01165653416044235,2.3072032334636822e-06,0.0015094171912171939,2.3739975568540211e-06,0.043092728137228399,2.8299384515319367e-06,0.045606151697125501,2.9070079891094404e-06,-0.41437474323140355,0.00092965751098041832,0.043510017979869239,0.045208214146565825,-0.43566583346389137,1.1769127835826407,-1.6125786170465322
3590,0.011019536179889877,2.3302414218164122e-06,0.0015667607678013229,2.3828263752217913e-06,0.043134214849084043,2.8435319531192222e-06,0.045195196442909584,2.9241266045663462e-06,-0.39410457657885778,0.0011439936445684373,0.043444235328466009,0.044897268167283802,-0.41092491824410665,1.1929676778383813,-1.6038925960824879
3600,0.010988829254033217,2.1695292604737307e-06,0.0015224436422193732,2.2183943208813119e-06,0.043029075610470841,2.6519577386615043e-06,0.04517936866468765,2.7188974997599299e-06,-0.31862599150332183,0.0010206083943919855,0.043244822153696558,0.044972903594570499,-0.33341906209379157,1.2663949438198943,-1.5998140059136858
3610,0.010878178696694274,2.2347734107570451e-06,0.0016245209579022202,2.2864492180299861e-06,0.042973733766238899,2.7528914167742065e-06,0.045082338088344449,2.7927541293981878e-06,-0.34947851009314435,0.0010693052888386943,0.043226276340988537,0.044840250166740467,-0.36517235657858971,1.2364467371189698,-1.6016190936975594
3620,0.010849363620842933,2.206991275180767e-06,0.001816614702288083,2.2655638148817746e-06,0.042920239595254053,2.7006810545069102e-06,0.045129573198533821,2.7737976031767994e-06,-0.38150699462672355,0.0010124489516702641,0.043233242637448481,0.044829812346778145,-0.39916651153520072,1.2063198608025343,-1.6054863723377351
3630,0.010211398507112696,2.0152135476849124e-06,0.00177954220529708,2.053441388875837e-06,0.043260769368625912,2.4684807983834588e-06,0.045082587921022779,2.5145205168251695e-06,-0.26761286912508175,0.0011162340275074805,0.043390644177714127,0.044957601113328922,-0.2783203546090196,1.3135177298077163,-1.5918380844167359
3640,0.010394547862668718,2.0274264642589694e-06,0.0016509860625379957,2.0532900997584368e-06,0.043174064816363891,2.4912246666227995e-06,0.045168283529838982,2.5002001086876478e-06,-0.28644824453492679,0.0010248943130671017,0.04333663961327322,0.04501232472144482,-0.29892072581577017,1.2963562245999345,-1.5952769504157047
3650,0.01020880075934566,2.0574422266397043e-06,0.0015755855934108109,2.1043084117963372e-06,0.043071279959221248,2.5280075338599725e-06,0.04497987603827678,2.5742311311327621e-06,-0.35020721636428243,0.0010882617650186453,0.043300314237146122,0.044759436912329004,-0.36441262826926857,1.2343314073605791,-1.5987440356298477
3660,0.010027364489616636,2.0522179010660186e-06,0.0015896128717048652,2.0870184307182554e-06,0.043063456629971297,2.5127787355168717e-06,0.044839951313362152,2.5583447929304559e-06,-0.30714136629908095,0.0011639900437988801,0.043228871425254035,0.044680501407268931,-0.31898468578198041,1.2751134838772673,-1.5940981696592478
3670,0.0095978916106297107,1.7891245808387042e-06,0.0014007991693466837,1.8217863668452548e-06,0.042604254058381696,2.2023485061051512e-06,0.044304015621487038,2.223863587854894e-06,-0.17602116063813289,0.0010606269858466722,0.042657383499010479,0.04425286315119565,-0.18289111903341437,1.4013974334134918,-1.5842885524469061
3680,0.0097109184540804527,1.9383449848205084e-06,0.0015532320805507482,1.9573983783120757e-06,0.042239551541015101,2.3780121994943384e-06,0.043866223509963921,2.3923753056287147e-06,-0.27130658303285238,0.0011975906683287035,0.04235845945603002,0.043751413599151787,-0.28122180938353231,1.3090892800417482,-1.5903110894252805
3690,0.0092319732511562669,1.9697836227049244e-06,0.0017691412048714272,2.0091319066543337e-06,0.042439016558730669,2.4216828734716657e-06,0.044006133152975052,2.455031078951808e-06,-0.16270687151938201,0.001267875023166983,0.042480877449254148,0.043965724521393204,-0.16860377653947667,1.4137872029142868,-1.5823909794537636
3700,0.0089775937762747449,2.0089595990497338e-06,0.0018770246556464865,2.0480477585693175e-06,0.042712265366759254,2.4633639921534924e-06,0.04416856666771482,2.5007768641395679e-06,-0.15378739376883455,0.0013946265922507341,0.042747005463794722,0.044134945543402845,-0.15894441524374817,1.4220037769521128,-1.580948192195861
3710,0.0087752147649252932,1.7862253832295938e-06,0.0018169370672710961,1.818486237156119e-06,0.042813646643260497,2.1956640750759439e-06,0.04435672563945256,2.2217318883998994e-06,-0.025971295385185389,0.0011668138357004566,0.042814705967836771,0.044355703142158864,-0.026906902598409818,1.545728133930895,-1.5726350365293049
3720,0.0089097820691369789,2.0518323618968931e-06,0.0020908480461852008,2.0900761115518212e-06,0.04309863395682377,2.513820764642726e-06,0.044500902957282318,2.5520344493996943e-06,-0.12070795138156853,0.001479605802186051,0.043119292372927352,0.04448088621212206,-0.12459544679659766,1.4538568710576529,-1.5784523178542507
3730,0.0084006567809050137,1.8660268218631145e-06,0.0020522581156321995,1.9055986226774706e-06,0.043009855408554599,2.286234200258579e-06,0.044525684297751167,2.3250691425118341e-06,0.074846824782264232,0.0012470698641568743,0.043018479804883311,0.044517351894790697,0.077474343565598486,1.643104099942321,-1.5656297563767225
3740,0.0083524098869462438,1.7312650360276222e-06,0.0017998427725873234,1.7581784475263787e-06,0.042879010793828949,2.1259385836613741e-06,0.044424853583892657,2.1472732313375779e-06,0.1058907690832227,0.0011286672127743429,0.04289658709191338,0.044407882166046721,0.10967824956645435,1.6730285120300692,-1.5633502624636149
3750,0.0082135938626057003,1.6636070419226436e-06,0.0017578392839439627,1.6967973040493246e-06,0.042608037537262833,2.044129287780355e-06,0.044452242538368103,2.0714657848883474e-06,0.17099061305945895,0.00091087182129126368,0.042662555268664491,0.044399922380730004,0.17823897629452931,1.7348222094500483,-1.5565832331555189
3760,0.0081650095145938961,1.8146595178979133e-06,0.0019159346434559077,1.8471597999039625e-06,0.042634738668089263,2.2254734007388789e-06,0.044189343047340061,2.25612390292025e-06,0.16930220712775879,0.0011787562104628266,0.042679655551364444,0.04414596224196108,0.17535190162199146,1.7342497821636331,-1.5588978805416416
3770,0.0076221597666451257,1.5497514277705705e-06,0.0018608751355273512,1.5811956907823713e-06,0.042235991840149055,1.9014177972149511e-06,0.044270948661781558,1.9324550282585302e-06,0.27494543755362688,0.00076924776553083808,0.042389322035297668,0.044124157550292822,0.28748968761979488,1.833690742637152,-1.5462010550173573
3780,0.0076434400444874429,1.6414810309045023e-06,0.0019264177198159982,1.6755900445724801e-06,0.042152936621918845,2.0149149400052079e-06,0.044288132593137339,2.0452565538861591e-06,0.25428238507728507,0.00077717970844877634,0.042291242304060846,0.04415608201389741,0.26657458342962587,1.8133056733060484,-1.5467310898764226
3790,0.0075727668577687535,1.7179993171947823e-06,0.0021258014200656594,1.7555328925694182e-06,0.042337639258164479,2.1074538215491381e-06,0.044602523067371246,2.1461830019293433e-06,0.30233387515835486,0.00076663508757841012,0.042543302611048356,0.044406397792149499,0.31746681117444425,1.8586322221684664,-1.541165410994022
3800,0.0074904748802799292,1.8519488472581503e-06,0.0022522245680045572,1.8979407764435494e-06,0.042447637022134582,2.2738175822010252e-06,0.045061755741767073,2.3207955456547934e-06,0.33120805084839633,0.0007163717130996846,0.042731630812055381,0.044792537854376681,0.35002128057112386,1.8840568408126368,-1.534035560241513
3810,0.0072420910906697833,1.7483037841058533e-06,0.0020916867752828472,1.7939958947866681e-06,0.042272775223085146,2.1445212583428368e-06,0.04519025411959076,2.1944071522526663e-06,0.35187181050530536,0.00060652338508110739,0.04262978651719608,0.04485362743360851,0.37401578919201184,1.9016222224802588,-1.5276064332882471
3820,0.0072214639733145791,1.8589919755645933e-06,0.0021142551873311599,1.901062394015192e-06,0.042321605311579705,2.2784481302633188e-06,0.045224637369013283,2.3269640500370756e-06,0.37821715551123791,0.00064707185235260639,0.042729066309065804,0.044839859429567148,0.40153413931967186,1.9267943081439687,-1.5252601688242968
3830,0.0070321255136966132,1.9088206609122145e-06,0.0020092325917327736,1.9627444281218763e-06,0.042101949591573685,2.3393520744614695e-06,0.045256124554708045,2.3995376123926808e-06,0.38794921790393744,0.00061371573669603873,0.042567656755307152,0.044818361945579997,0.41389965427605013,1.9340985679355722,-1.520198913659522
3840,0.0068271667679986603,1.8900085292049303e-06,0.00201223461631167,1.9381457348637528e-06,0.04179981177196089,2.3108758703561423e-06,0.045102152895929677,2.3752748385042077e-06,0.40843447649349152,0.00057942265423009372,0.04233785927478019,0.044597467776187553,0.43686944685311047,1.9522368996892832,-1.5153674528361727
3850,0.0066860569995100538,1.8738143108134097e-06,0.0019530226566830677,1.9298545867879716e-06,0.041808694031274192,2.294880398516716e-06,0.045294071670004057,2.362225474725933e-06,0.41769134981484712,0.00054528051351353485,0.042401920924234282,0.044739210173886053,0.44817338439462834,1.9595985558313012,-1.5114251714366729
3860,0.0067479175498404431,2.0017448046117193e-06,0.002111537238246225,2.0618119486444159e-06,0.041999527644234529,2.4519030312870555e-06,0.045657720668720862,2.5217333496596698e-06,0.42242558376583395,0.00055527821514951721,0.042636341749803366,0.045063623258629962,0.45451476838784327,1.9628617060163212,-1.5083469376284779
3870,0.0066495131108249284,2.0848509316206279e-06,0.002133212584282923,2.1365955647949959e-06,0.042178199397287786,2.5600610867198898e-06,0.045973086968009516,2.6195998356646928e-06,0.44375655426071847,0.00055405107147460972,0.042902947730424135,0.045297486749333329,0.47806105067705656,1.9820624627607977,-1.5040014120837411
3880,0.0066554032247307382,2.1777195346698191e-06,0.0021604838815721394,2.2491397205882689e-06,0.042449272212973538,2.6646788442392749e-06,0.046335471555587954,2.7652316159260597e-06,0.44917416695085977,0.00056733356097355195,0.043208756034258472,0.045628061953821346,0.48436145504278766,1.9866496276301078,-1.5022881725873201
