,-0.056213,-0.018357
,-0.052663,-0.027770
,-0.047774,-0.036623
,-0.041725,-0.044605
,-0.034716,-0.051516
,-0.026729,-0.057321
,-0.018058,-0.061759
,-0.008908,-0.064684
,0.000678,-0.066061
,0.010386,-0.065772
,0.019874,-0.063885
,0.029027,-0.060460
,0.037671,-0.055609
,0.045553,-0.049449
,0.052366,-0.042236
,0.057961,-0.034091
,0.062185,-0.025212
,0.064884,-0.015864
,0.066013,-0.006068
,0.065566,0.003661
,0.063539,0.013399
,0.060064,0.022803
,0.055297,0.031518
,0.049269,0.039610
,0.042192,0.046657
,0.034288,0.052514
,0.025585,0.057059
,0.016350,0.060132
,0.006920,0.061623
,-0.002799,0.061530
,-0.012354,0.059830
,-0.021540,0.056591
,-0.030315,0.051799
,-0.038083,0.045850
,-0.044983,0.038611
,-0.050667,0.030432
,-0.054893,0.021561
,-0.057661,0.012153
,-0.058842,0.002305
,-0.058444,-0.007617
,-0.056508,-0.017327
,-0.053054,-0.026930
,-0.048361,-0.035709
,-0.042442,-0.043771
,-0.035419,-0.050909
,-0.027519,-0.056827
,-0.019011,-0.061362
,-0.009763,-0.064471
,-0.000270,-0.066005
,0.009366,-0.065874
,0.018889,-0.064165
,0.028162,-0.060849
,0.036927,-0.056106
,0.044794,-0.050125
,0.051774,-0.042954
,0.057504,-0.034861
,0.061873,-0.026040
,0.064706,-0.016661
,0.065982,-0.007056
,0.065657,0.002749
,0.063796,0.012531
,0.060467,0.021864
,0.055770,0.030784
,0.049821,0.038944
,0.042905,0.046044
,0.035069,0.052002
,0.026401,0.056707
,0.017380,0.059872
,0.007787,0.061548
,-0.001913,0.061603
,-0.011431,0.060061
,-0.020764,0.056933
,-0.029452,0.052356
,-0.037392,0.046455
,-0.044370,0.039359
,-0.050146,0.031296
,-0.054566,0.022404
,-0.057485,0.012908
,-0.058802,0.003239
,-0.058542,-0.006670
,-0.056736,-0.016479
,-0.053472,-0.025970
,-0.048835,-0.034932
,-0.043030,-0.043087
,-0.036104,-0.050299
,-0.028321,-0.056316
,-0.019712,-0.061042
,-0.010684,-0.064259
,-0.001178,-0.065918
,0.008545,-0.065967
,0.018004,-0.064382
,0.027386,-0.061204
,0.036088,-0.056630
,0.044127,-0.050714
,0.051158,-0.043684
,0.057006,-0.035697
,0.061481,-0.027002
,0.064480,-0.017705
,0.065923,-0.008031
,0.065752,0.001898
,0.064025,0.011659
,0.060803,0.021095
,0.056270,0.029972
,0.050524,0.038103
,0.043604,0.045410
,0.035779,0.051536
,0.027249,0.056332
,0.018154,0.059662
,0.008596,0.061474
,-0.000993,0.061675
,-0.010618,0.060260
,-0.019929,0.057282
,-0.028673,0.052841
,-0.036740,0.047018
,-0.043817,0.040006
,-0.049717,0.032008
,-0.054244,0.023183
,-0.057273,0.013876
,-0.058745,0.004087
,-0.058641,-0.005733
,-0.056953,-0.015635
,-0.053817,-0.025155
,-0.049352,-0.034076
,-0.043598,-0.042387
,-0.036857,-0.049625
,-0.029100,-0.055793
,-0.020718,-0.060591
,-0.011512,-0.064012
,-0.002116,-0.065841
,0.007439,-0.066028
,0.017173,-0.064601
,0.026442,-0.061589
,0.035251,-0.057159
,0.043412,-0.051310
,0.050563,-0.044371
,0.056506,-0.036480
,0.061125,-0.027844
,0.064274,-0.018533
,0.065866,-0.008888
,0.065851,0.000844
,0.064285,0.010636
,0.061203,0.020166
,0.056794,0.029113
,0.051095,0.037417
,0.044342,0.044741
,0.036595,0.050994
,0.028157,0.055904
,0.019124,0.059391
,0.009621,0.061360
,-3.378591E-5,0.061722
,-0.009633,0.060484
,-0.018954,0.057670
,-0.027893,0.053306
,-0.036006,0.047625
,-0.043160,0.040755
,-0.049216,0.032795
,-0.053847,0.024129
,-0.057040,0.014824
,-0.058674,0.005120
,-0.058707,-0.004790
,-0.057214,-0.014598
,-0.054189,-0.024225
,-0.049848,-0.033249
,-0.044256,-0.041546
,-0.037578,-0.048951
,-0.029858,-0.055266
,-0.021502,-0.060218
,-0.012478,-0.063738
,-0.002949,-0.065745
,0.006608,-0.066083
,0.016255,-0.064806
,0.025543,-0.061960
,0.034486,-0.057597
,0.042688,-0.051917
,0.049890,-0.045106
,0.055989,-0.037296
,0.060778,-0.028598
,0.064066,-0.019388
,0.065777,-0.009784
,0.065906,0.000132
,0.064480,0.009789
,0.061549,0.019288
,0.057240,0.028344
,0.051645,0.036705
,0.045015,0.044112
,0.037327,0.050475
,0.028838,0.055572
,0.019843,0.059162
,0.010449,0.061262
,0.000824,0.061750
,-0.008830,0.060659
,-0.018217,0.057947
,-0.027166,0.053744
,-0.035332,0.048165
,-0.042665,0.041312
,-0.048738,0.033519
,-0.053534,0.024839
,-0.056835,0.015595
,-0.058603,0.005873
,-0.058770,-0.003984
,-0.057392,-0.013820
,-0.054504,-0.023430
,-0.050295,-0.032448
,-0.044745,-0.040919
,-0.038074,-0.048464
,-0.030549,-0.054783
,-0.022097,-0.059903
,-0.013188,-0.063526
,-0.003759,-0.065629
,0.005883,-0.066108
,0.015436,-0.064958
,0.024754,-0.062271
,0.033717,-0.058037
,0.042007,-0.052463
