freq MHz,x_c,x_c_err,y_c,y_c_err,x_r,x_r_err,y_r,y_r_err,angle,angle_err,A_I,A_Q,alpha_1,alpha_2,gamma
2150,0.02338302950930754,6.1908495115335155e-05,0.0038398980001562999,6.2796008124023454e-05,0.12124643826981926,7.5523203214347803e-05,0.12770083968435247,7.6758518613334148e-05,0.51201413621298864,0.0097052676026406146,0.12282666257945488,0.12618167144557296,0.53445988613297313,2.0609616130825037,-1.5265017269495305
2160,0.022776904725116343,7.0129535407846387e-05,0.004413720571497276,7.1729459163439249e-05,0.12348333891494387,8.5288478720713448e-05,0.1280851386328955,8.6870371231488353e-05,0.15767518438986761,0.015630035629593458,0.1235988615579573,0.12797366584484426,0.16344891955548199,1.7228951543441324,-1.5594462347886504
2170,0.02255220283771911,6.443008390595871e-05,0.0042446768967979442,6.5509431335914888e-05,0.12067254184032926,7.8573851778531884e-05,0.12907889566405101,8.0331677459486743e-05,0.54332199747377463,0.007744815608680654,0.12297559612888521,0.12688666760854858,0.57357737148272026,2.0847957937048736,-1.5112184222221532
2180,0.022576203407637607,5.8133745578712505e-05,0.0044677259209042197,5.9113143179981991e-05,0.12081368586815029,7.0794124154734941e-05,0.12574571945815458,7.1733417937914893e-05,0.33287610582724336,0.012022452007168788,0.12134985712656023,0.1252283707091186,0.34542805677913835,1.8915092542084455,-1.5460811974293072
2190,0.022857183436979428,5.7921006996383544e-05,0.0049952815005004647,5.9013268510414463e-05,0.11825494067397492,7.0494090326651113e-05,0.12670868349072509,7.2424538765998188e-05,0.53668215561498389,0.0069342131063496832,0.12052213228384537,0.1245541532648083,0.56750810133367779,2.0776507238051654,-1.5101426224714876
2200,0.023000344913463616,6.2843855500380248e-05,0.0043724417561280815,6.3673509270039576e-05,0.12039379643792751,7.6682272838989501e-05,0.12608657345150831,7.7752972598983783e-05,0.50279182927606048,0.01117065241634211,0.12173940475729279,0.12478785018911001,0.5225377721578186,2.0543246477320718,-1.5317868755742532
2210,0.022768372903613082,6.4159349203311524e-05,0.0032605240679877134,6.5457802004951457e-05,0.12165668977244445,7.8149203482905411e-05,0.12824470070581759,7.9783307652493533e-05,0.42579079135633457,0.0099145684607738187,0.12280563038182168,0.12714491956832927,0.44597166758723505,1.9770950775148992,-1.5311234099276643
2220,0.022441120475024778,6.2164478632548441e-05,0.0017627168420251971,6.3079099615893453e-05,0.12293553911767625,7.5723170562579922e-05,0.12872244173446462,7.6977764973826612e-05,0.45051434120719636,0.010896987280506653,0.12405346546413645,0.12764541311999678,0.468800760501213,2.0035388843339366,-1.5347381238327236
2230,0.022072042410777731,6.3402276067469653e-05,0.0025163680318942561,6.4826599764091113e-05,0.12169394575382074,7.7127339177315935e-05,0.12707217476464719,7.8521585555144617e-05,0.25429917449557027,0.012084620040438109,0.12204133798070232,0.12673857288304494,0.26502913557072671,1.8147632326829808,-1.5497340971122542
2240,0.021463545878064039,6.3279806302110679e-05,0.0027733708977468186,6.4235598546237067e-05,0.12062082875137183,7.7020845279272471e-05,0.12573138724370325,7.8052519473950771e-05,0.35499164530003102,0.012609821965132497,0.12124969426138936,0.12512504828535906,0.36872889490034866,1.9124762160412783,-1.5437473211409296
2250,0.020963547245346825,6.3534380222554795e-05,0.0035549566492748264,6.4815210768952701e-05,0.1212807727767513,7.8360526577368029e-05,0.12693792958493882,7.942073334101783e-05,-0.25563265587288564,0.011286062152899875,0.12165034680013911,0.1265837941288013,-0.26700952396755873,1.3260971215804389,-1.5931066455479976
2260,0.020790514559650919,6.5371613852954641e-05,0.0034133666552444986,6.6887562504785506e-05,0.1230751510251489,7.9513680561738281e-05,0.12851184413478989,8.0915650462562089e-05,0.26351527132775909,0.012344166085534196,0.12345159007207551,0.12815027035267609,0.27459064207502287,1.8236423259210843,-1.5490516838460615
2270,0.021187911113427826,7.0088672594306677e-05,0.0035489370102593509,7.1251618642194682e-05,0.12404621864183647,8.5251558527584074e-05,0.12810958634920952,8.6354697989771701e-05,0.094896768730406977,0.017626442331794924,0.124083293155931,0.128073677363786,0.097985744217635132,1.6627003633618238,-1.5647146191441887
2280,0.0213861966613694,6.5782558995236182e-05,0.0033743661835266836,6.7522304923074618e-05,0.12103970667358177,8.0058357570493937e-05,0.1271650266405466,8.2183492381414567e-05,0.33280629311980703,0.010981067775261508,0.12170816247709219,0.12652540368861651,0.34834670074592711,1.8886539320307476,-1.5403072312848205
2290,0.021584896539956683,6.1134802281321307e-05,0.0031059165138311862,6.2456673577815784e-05,0.12066798144574396,7.4393727061087785e-05,0.12595708128205799,7.5991156545390893e-05,0.31127725734803824,0.011796925719378062,0.12117393403475406,0.12547041795509584,0.32400368482386716,1.8697829700974218,-1.5457792852735546
2300,0.020998020709923543,6.2703641972611395e-05,0.0021719410913415282,6.4056367561326629e-05,0.12044740112880715,7.6075852233148004e-05,0.12773734146117785,7.7774167960205034e-05,0.30409480679901724,0.0088105661009825406,0.12111891076688339,0.12710080368312804,0.32129092686865424,1.8585044087570497,-1.5372134818883953
2310,0.021029647027081072,6.7644535549523678e-05,0.0019203470412711143,6.9299174300690934e-05,0.12198658286558574,8.2263501283965639e-05,0.12758316439736875,8.4187036354001907e-05,0.31576214259465507,0.012372345625226997,0.12253743015909339,0.12705419492041081,0.32924449670486028,1.8735554392213467,-1.5443109425164865
2320,0.020712497177559686,6.7589334987516519e-05,0.001861253423448922,6.9476623089844271e-05,0.12208574303157604,8.229635484014407e-05,0.12831707120303212,8.4094484233278595e-05,0.067112930293355522,0.011145550096066503,0.12211447954253069,0.12828972406141068,0.070527340049086049,1.6346592010358261,-1.5641318609867401
2330,0.020478530281267254,6.2008414435585357e-05,0.0021626976905458339,6.35197619137471e-05,0.12059982188635007,7.5539193947338139e-05,0.12826520325353227,7.7197242225632347e-05,0.38895898678052565,0.0082692828099968276,0.12173191486819682,0.1271912744932269,0.41105666461228824,1.9386062665680364,-1.5275496019557482
2340,0.019803917929605536,6.2554067277590763e-05,0.0022194604017863884,6.4402147801894636e-05,0.12106465247032566,7.636799732121408e-05,0.12725032079220275,7.8215696319247443e-05,-0.075448174967468029,0.010354912544509017,0.12110068965100149,0.12721602566316503,-0.079287372338547657,1.499002796277711,-1.5782901686162587
2350,0.01984001680896158,6.4637716802828856e-05,0.0028799848744819057,6.6308565457278497e-05,0.11989033943448001,7.8387497599755325e-05,0.12698358122377809,8.0914233314180535e-05,0.31779709606997342,0.0093215540291501468,0.12060130697067128,0.12630854344460074,0.33525610213826462,1.8719233747161992,-1.5366672725779345
2360,0.019954192553988198,6.5076587172869027e-05,0.0027210521858758163,6.6510876859890848e-05,0.12075259349812635,7.976968623187894e-05,0.12698830125050126,8.0764675438871285e-05,-0.063477576156345528,0.010614384323000931,0.12077833109457758,0.12696382252051328,-0.066746091877572911,1.510428028536061,-1.5771741204136338
2370,0.02038903115228638,6.1110598734573669e-05,0.0028400782012170667,6.3068774838115124e-05,0.12113903475621891,7.4319022409588431e-05,0.12762207826097577,7.6600535302835416e-05,0.15750596883634893,0.0096863163158342203,0.12130269898180389,0.12746652823800025,0.16578546389870644,1.7204231760832862,-1.5546377121845798
2380,0.020193701581618095,5.8847217363958288e-05,0.0021525157626014479,5.9918206657841723e-05,0.12113208824745371,7.2072793408727888e-05,0.1263275532648529,7.2696908646253613e-05,-0.080586255102823579,0.011517020692662477,0.12116647250025582,0.12629457414678552,-0.084026757884389042,1.493510874779248,-1.577537632663637
2390,0.02016621230765861,5.8739607815056933e-05,0.0018546990042807021,5.9851857868499484e-05,0.1191176703001593,7.1743763605434791e-05,0.12554529323665345,7.2578562123432351e-05,0.17246165983143369,0.0093124553592336037,0.11931190803085946,0.12536071407602339,0.18156958110849522,1.734589544851415,-1.5530199637429198
2400,0.019604789692341862,5.6644286189412814e-05,0.0012800667582524849,5.8023637040786811e-05,0.11875110327088538,6.9173672573844095e-05,0.12504576035167414,7.0236004629512807e-05,0.25145599737335522,0.0092094758445958151,0.11915045358900435,0.12466529637198688,0.2641876929438276,1.8100838715164047,-1.5458961785725771
2410,0.01942451894395289,5.6132672117282508e-05,0.0017744643418594885,5.7713278746899831e-05,0.11988000519853856,6.8451549981266217e-05,0.12597501109542189,6.9839161769180252e-05,-0.00050150688414241085,0.0094531465846750696,0.11988000677045775,0.12597500959955632,-0.00052700477145765283,1.5703190841431098,-1.5708460889145675
2420,0.018802107309098315,5.6420545583537507e-05,0.0015807822420100537,5.8684644718769232e-05,0.11863561130257705,6.8705424153087883e-05,0.12757091603917289,7.1583458119784738e-05,0.31519219835086698,0.0064811087680406981,0.11952330523437264,0.12673960073339682,0.33722718611010444,1.8652083509194948,-1.5279811648093904
2430,0.019115779012655043,6.0153017369079582e-05,0.0020565099489859018,6.1360676195822719e-05,0.1187060597981776,7.3594067221332003e-05,0.12496512938867109,7.4313187462835231e-05,-0.051478827898332025,0.0097986243127845922,0.11872306781182135,0.1249489710453251,-0.054187998200210662,1.5218916775275688,-1.5760796757277795
2440,0.019002420988542518,5.5025339618424538e-05,0.0018491403142181506,5.7348716045016148e-05,0.11691698627362697,6.7113294194562963e-05,0.12462857926818839,6.9549626014875877e-05,0.16237776612043553,0.0073584649586028979,0.11712499531831866,0.12443311424776939,0.17288209110232466,1.7232867213580876,-1.550404630255763
2450,0.019110927802126199,5.6047340427922282e-05,0.0022284013493166499,5.7526571429809772e-05,0.11775369975247528,6.8383769341340348e-05,0.12404192397082629,6.9605467333628605e-05,-0.021099657874101174,0.0091393620061218424,0.11775657352888812,0.12403919581533862,-0.022226049619162247,1.5507660085654811,-1.5729920581846433
2460,0.018873462320332657,5.7392955928181605e-05,0.0021375217491373666,5.9701525996808612e-05,0.11679661619851096,6.9872382065759074e-05,0.12514528174110867,7.2437168124865779e-05,0.16612902514207417,0.0070904161084058325,0.11703283852222759,0.12492440035843255,0.17776343449057663,1.7260259264591742,-1.5482624919685977
2470,0.018983942551809019,6.1001974836618547e-05,0.0020941369759183426,6.2716512678999284e-05,0.11693247018184182,7.4470676359813341e-05,0.12348072840318308,7.5779427497468544e-05,0.10736947152763721,0.0095656686771494262,0.11700975026961113,0.12340750062962637,0.11333218898932138,1.6725122062799076,-1.5591800172905863
2480,0.019155110845403722,5.4471404040159471e-05,0.0014772308753625008,5.6620908675309662e-05,0.11540551383438129,6.6377481573427801e-05,0.12296280414971808,6.863087696986844e-05,0.1090496615382317,0.0074323351046973437,0.11549792207148124,0.12287600996496241,0.11612865272459678,1.6731920615237335,-1.5570634087991366
2490,0.018786266208472846,5.2120902280956902e-05,0.0010338342930309441,5.3376351806589969e-05,0.11421491207249,6.3778764720971414e-05,0.12294318046865334,6.4666156419563317e-05,0.26886023004856563,0.0060952993641812539,0.11485253806996448,0.12234772683773835,0.28832310941092998,1.8213861370583913,-1.5330630276474613
2500,0.018350414842056489,5.4143350116578876e-05,0.0013513998908894487,5.5444279720446736e-05,0.11501396634298201,6.6128282185154232e-05,0.12146664091381563,6.7082537186622868e-05,0.041806255251499058,0.0085850919675720914,0.11502555311199952,0.12145566862073176,0.044148762537411096,1.6103840921735977,-1.5662353296361866
2510,0.017987324882300149,5.3475901999389479e-05,0.001429676033644689,5.4811377439684908e-05,0.11283933773748157,6.5430343482618665e-05,0.12216433464997356,6.6547982798465167e-05,0.32313455657503387,0.0058466693350415168,0.11381423503761683,0.12125659035411758,0.34780719868087806,1.8707728515220832,-1.5229656528412052
2520,0.018069872173097412,5.099830028859789e-05,0.0015620038998647168,5.2037229252967552e-05,0.11368917145270739,6.235605871741309e-05,0.12053943640898442,6.2821456920194782e-05,0.048141463582535682,0.0076115197215180482,0.11370551212971916,0.12052402228069301,0.051037303336832984,1.6162057798995337,-1.5651684765627008
2530,0.017915426558173964,4.6341222469705075e-05,0.0015701181779477213,4.7858759130241959e-05,0.11167590618130577,5.6396025085138319e-05,0.12135677511604288,5.8432212637420955e-05,0.31532134314372806,0.0048943866965723221,0.11264313704226471,0.12045953081952122,0.34066274671302504,1.8624209412211947,-1.5217581945081697
2540,0.017990200727180883,4.7845295958566729e-05,0.0017415187182412972,4.9311059959787335e-05,0.11262975926234492,5.8356501663687081e-05,0.11949494034363306,5.9843203547815345e-05,0.14520708506143132,0.0071421103802954975,0.11277778117019537,0.11935524920819245,0.1539227342396329,1.7077680786935159,-1.5538453444538829
2550,0.018133482651447264,4.5316091017822054e-05,0.0018753020275575627,4.7384977335262354e-05,0.11123664715652695,5.538059577509333e-05,0.11998322741309883,5.74852586027923e-05,0.23492872521163344,0.0053419241674067183,0.11172811478818427,0.11952570810067342,0.25265166765728753,1.7891584246770953,-1.5365067570198079
2560,0.018117777986449729,4.2771517943113326e-05,0.0015333235157633796,4.4363233654347561e-05,0.11132694271106724,5.2332632498274167e-05,0.11887636426745599,5.3781002548307579e-05,0.2303820578595559,0.0058171665390689877,0.11173320208944343,0.11849459779113024,0.24540375959436139,1.7870138921947785,-1.541610132600417
2570,0.017920594678314583,4.0420650920128015e-05,0.001518927588429253,4.1761002091291491e-05,0.11059655674198231,4.9532625876636257e-05,0.11829022358640304,5.05442307564655e-05,0.1557782219776358,0.0053839190431645128,0.11078802833947607,0.11811091455049859,0.16642226540708296,1.7165904595461006,-1.5501681941390175
2580,0.017639769660275639,4.2025306597428881e-05,0.0010955022399598557,4.3085561867678901e-05,0.10922965277851614,5.1429606370864543e-05,0.11807379498594993,5.224434663766357e-05,0.33030759684693267,0.0048478825070488165,0.11019340295803361,0.11717487807985021,0.35493401846254807,1.8779450560858115,-1.5230110376232635
2590,0.017341967751850984,4.2495120315596867e-05,0.0015428014822835012,4.4196707126413022e-05,0.10987748004909745,5.1940198937100599e-05,0.11746024696248887,5.3624166442882812e-05,0.081767908436359171,0.0057606117822948614,0.10992979849276883,0.11741128413303349,0.087383039846342603,1.6473069052501423,-1.5599238654037997
2600,0.017372180117201458,3.8353346565561985e-05,0.0010708924302386402,3.9578073262293665e-05,0.10845165054144795,4.6961633911805446e-05,0.1183392202909465,4.8015637494425562e-05,0.342120288019367,0.00396565479037573,0.10960905349555235,0.11726801335420776,0.37063357437080446,1.8862660328328917,-1.5156324584620873
2610,0.016929545304147225,3.8642651600872164e-05,0.0014444647913623432,4.0364610168094085e-05,0.10882179374312899,4.7117143115752915e-05,0.1167964424492155,4.8907577607916904e-05,0.14224684328480275,0.0050059135243410349,0.10898781466752934,0.11664153641075416,0.15251540478140005,1.7034484269442536,-1.5509330221628534
2620,0.016725891672282389,3.8932467346845182e-05,0.0012754957746284323,4.0104788324187457e-05,0.10687268812645769,4.7592096141177357e-05,0.1160952456437119,4.8801216091609358e-05,0.28921669815071649,0.0043070881064316974,0.10765237368162335,0.11537263093628844,0.31263723035506447,1.8381599559541697,-1.5255227255991053
2630,0.016330974559245343,3.768723846767854e-05,0.0016327524643970082,3.8837868934166666e-05,0.10686837580984512,4.6079023844555044e-05,0.11472763408858368,4.7010847395025093e-05,0.17249714179860098,0.004914300801448117,0.10710816485923569,0.11450380252325698,0.18490516392694381,1.7316869001891355,-1.5467817362621916
2640,0.016859567191182145,3.4631019475445278e-05,0.0016808459036504186,3.6126543815844745e-05,0.10652736482960884,4.2266857389816891e-05,0.11482757759619956,4.3782973094936297e-05,0.1624763014888666,0.0043030388200315786,0.10675277998971364,0.11461804394867157,0.17488827843837876,1.721712419352756,-1.5468241409143773
2650,0.016795303914977439,3.334364394258353e-05,0.0016869986844964269,3.4797791049477664e-05,0.10606087442628509,4.0747724897788254e-05,0.11427466316000369,4.2228619576984887e-05,0.21079505971610679,0.0041799677581369982,0.1064337456600309,0.11392745722246403,0.22658572558810527,1.7668394481331113,-1.5402537225450061
2660,0.017112827770523781,3.4954049318954842e-05,0.0017111827278667724,3.6428964537034523e-05,0.10549012672216539,4.2804464879100525e-05,0.11311062001360392,4.4200884280028722e-05,-0.03997055282372397,0.0047131376939239479,0.10550273384489817,0.11309886094463105,-0.042854567488704261,1.533516087333362,-1.5763706548220662
2670,0.016567305682119837,3.1445813718180681e-05,0.0013968457918753785,3.280952660345508e-05,0.10443237942234523,3.8474583000328065e-05,0.11229332614138172,3.9776932815400613e-05,0.1194247067186085,0.0041179847819786206,0.10454809778294923,0.11218559719355371,0.12831920383367754,1.6819320805220896,-1.5536128766884121
2680,0.016311871612474993,3.2021587045871472e-05,0.0016659220458234147,3.3197373335228225e-05,0.1039472544743479,3.9369733268733211e-05,0.11172244112275674,4.0472079563774238e-05,-0.1540812921015674,0.004193277322517076,0.10413706523300155,0.11154553871778229,-0.16540448886390624,1.4272861544113975,-1.5926906432753039
2690,0.01606390562997434,3.0911805672390669e-05,0.0016687605460420085,3.2104262710431462e-05,0.1036407370978063,3.7907748061923239e-05,0.11148965965773462,3.8909490001055406e-05,0.077435843186040465,0.0040389671561223183,0.10368947480178808,0.11144433324356809,0.083274088893126041,1.6428001829829904,-1.5595260940898643
2700,0.016065362009799022,3.1869386387146246e-05,0.0019315064569389584,3.290816963101343e-05,0.10363910420966191,3.9134001734544767e-05,0.11093902250369617,3.9969627807280652e-05,-0.12526070259468325,0.0044532032429462215,0.10375698959799917,0.11082877670089775,-0.13398175010753727,1.4537001843973443,-1.5876819345048816
2710,0.015692100984648988,2.9207222563255169e-05,0.0020083632026198506,3.0618354815334669e-05,0.10255297425555124,3.5845650262839566e-05,0.11112571770032305,3.7157177547876226e-05,0.0097295533806860401,0.0035040910951566876,0.10255381967669144,0.11112493749286116,0.010542821093439843,1.5797753401898622,-1.5692325190964225
2720,0.015256065646342576,2.8129210792465861e-05,0.0020693889122570808,2.9163752479359285e-05,0.10237441907897854,3.44845274164103e-05,0.109119088812152,3.5424412687539854e-05,-0.074580627020750967,0.0042677968786205027,0.10241309146361027,0.10908279388528162,-0.079474146684504907,1.5008100104067674,-1.5802841570912722
2730,0.015138854836622084,2.884468271155744e-05,0.0024565485364798079,3.0145644409680741e-05,0.10049276424517155,3.5422944800750298e-05,0.10909511179266232,3.654815180863532e-05,-0.089626761426100821,0.0034445933906429547,0.10056460573842034,0.10902889137914405,-0.097252562416229107,1.4882033391788843,-1.5854559015951133
2740,0.015650514696558038,2.7828495513049987e-05,0.0023001979452351162,2.8855152860963529e-05,0.10071192405922139,3.4212071447600092e-05,0.10802712087300943,3.5145696231100384e-05,-0.1329379548048597,0.0038765531706396014,0.10084502160872873,0.10790288276296052,-0.14246807317888543,1.446765114125266,-1.5892331873041514
2750,0.01603575849767766,2.5081448206902981e-05,0.0023374299247101438,2.6241939714995609e-05,0.099893052257177803,3.0841533445727259e-05,0.10886276156484026,3.2011773178735712e-05,-0.23372691071412166,0.0028570291295508601,0.10039453690696608,0.10840045988838949,-0.25385826579014525,1.3557137894505762,-1.6095720552407213
2760,0.016353741932288918,2.5470898543547834e-05,0.001954613385909576,2.6555073115356623e-05,0.10003028433115242,3.1273444104978239e-05,0.10776267138007281,3.227051130328127e-05,-0.11575177244484525,0.0033744949386606713,0.10013735372547085,0.10766318551482996,-0.12461036231469749,1.4632838998393627,-1.5878942621540602
2770,0.015702635929036424,2.6666546935525195e-05,0.0022442842871503998,2.7829022166805637e-05,0.097877120729852232,3.2836383222919966e-05,0.10771734892485013,3.4057356906777159e-05,-0.3522423264471467,0.0027545844308095738,0.099099618883864093,0.10659373132992797,-0.38440206842679231,1.2484520401004797,-1.6328541085272721
2780,0.015416314930748104,2.611357446265033e-05,0.0021639865584375806,2.7113241899151093e-05,0.098074666898038523,3.2126761331172846e-05,0.1057817319772381,3.3053273357086441e-05,-0.21031364028955846,0.0034506295378475185,0.098423146893484345,0.10545757091289867,-0.22630166865428233,1.3754041701371367,-1.6017058387914189
2790,0.01468365592444848,2.447377618312933e-05,0.0025487050646903486,2.531259722371078e-05,0.097190688699099803,3.0073265495647607e-05,0.10638519413100535,3.1121296780941967e-05,-0.43703530303399796,0.0026879871294145192,0.098900707698583265,0.10479737361602348,-0.47269327293131214,1.1674118354587377,-1.64010510839005
2800,0.014633573316884696,2.6588470759845968e-05,0.0026255521832285189,2.7484445955125129e-05,0.097985421705751988,3.2717256401800784e-05,0.10561421023638484,3.3633732667942085e-05,-0.33125023333281789,0.003529627265203541,0.09882018703594142,0.10483355810469711,-0.35499454501868621,1.2619281702576066,-1.6169227152762928
2810,0.014305669080964339,2.7352873276890974e-05,0.0020958769163610946,2.8148166267990833e-05,0.098022019747057501,3.3622295225763098e-05,0.10531700513103512,3.4563505998076617e-05,-0.39766056989665111,0.0037823929959760736,0.09915028234577522,0.10425550074608084,-0.42393313344974631,1.1981215220423982,-1.6220546554921444
2820,0.014511091587400493,2.540244241451161e-05,0.0019438076339905463,2.6237757622950385e-05,0.096773361461458055,3.1249459541200501e-05,0.10432943397971919,3.2105759425149453e-05,-0.32230546220028033,0.0034048412799307102,0.097557903414132868,0.10359618605198419,-0.34557758623268409,1.270406308751564,-1.615983894984248
2830,0.014266926923765771,2.2230668776104309e-05,0.0016079119624000937,2.3044429156125569e-05,0.095855607676251189,2.7337583315068095e-05,0.10264909932669707,2.8199401163973072e-05,-0.26725505157379004,0.0033206861626299696,0.096344931660645436,0.10218996652739967,-0.28521615954587987,1.3204749472695099,-1.6056911068153896
2840,0.014642361971054674,2.36707267752253e-05,0.0021406931559585785,2.4452795439179103e-05,0.093866880841837683,2.9068985101001091e-05,0.10262105975087386,3.0082716102369589e-05,-0.43112671860454888,0.0027289259839325861,0.095453554175537442,0.10114688437428963,-0.46595248831489283,1.1725343866542899,-1.6384868749691828
2850,0.014987164246557383,2.2829033345672467e-05,0.0020677397845134671,2.3622459273435816e-05,0.09441935433010247,2.8110927266855619e-05,0.10225553460499455,2.8936506160137291e-05,-0.351469054416919,0.0029482539056802197,0.095381789760152436,0.1013583889553142,-0.37802752585894667,1.2443193867269673,-1.622346912585914
2860,0.015222203925558564,2.2493638858597134e-05,0.0023790255223381518,2.3020199421496609e-05,0.09338379149892935,2.7464506664458083e-05,0.10396680013473747,2.84818030631148e-05,-0.556976435059509,0.0021331025459119168,0.09645809040360015,0.10112104054380995,-0.60622868237313199,1.060799278936182,-1.667027961309314
2870,0.014596158587764918,2.1783410851945619e-05,0.0020649248363374118,2.247976248081065e-05,0.094143063053105824,2.6742986826318539e-05,0.10230996019353265,2.7629875626388962e-05,-0.46208257576272516,0.002693391528589354,0.095821668963064446,0.10073952567367084,-0.49610100502462001,1.1410708892487191,-1.6371718942733391
2880,0.013714517486615257,2.4415590998609056e-05,0.0022116135177615015,2.4817259359919541e-05,0.092924104853734577,2.9810408516159422e-05,0.10168703869827665,3.072272218120278e-05,-0.57443796238548461,0.0027878133833910143,0.095594910431435934,0.099180422471868979,-0.61626441903576368,1.0366719006370015,-1.6529363196727651
2890,0.013013536084230587,2.3289672048649868e-05,0.0020923749724694185,2.3979623836055545e-05,0.09275867539378635,2.8529960046763253e-05,0.10062138551228436,2.9605709842675544e-05,-0.45680932859461709,0.0029820456145820654,0.09433978490302411,0.099140506694653921,-0.48980808328795833,1.1453873017764875,-1.6351953850644458
